time,roll,pitch,yaw
322836,0.37674176692962646,-0.47065791487693787,0.7791523933410645
322846,0.3614407181739807,-0.5341190099716187,0.7706246972084045
322856,0.3513879179954529,-0.5193426609039307,0.7688098549842834
322866,0.33927032351493835,-0.5099977850914001,0.7649840712547302
322876,0.32855141162872314,-0.4967985451221466,0.7627348899841309
322886,0.32180169224739075,-0.48549824953079224,0.7680167555809021
322896,0.31048890948295593,-0.4631216526031494,0.798907458782196
322906,0.28931769728660583,-0.3874583840370178,0.8581938743591309
322916,0.17188607156276703,-0.1904541254043579,0.884611189365387
322926,0.08673153072595596,-0.15217745304107666,0.886040449142456
322936,0.23299865424633026,0.01005830429494381,0.8344102501869202
322946,0.024725163355469704,0.019069965928792953,0.813666820526123
322956,0.03725873678922653,-0.026497984305024147,0.7967193126678467
322966,-0.2080371379852295,-0.6513234972953796,0.8467664122581482
322976,0.42996659874916077,-0.9973103404045105,0.8525951504707336
322986,-0.34420961141586304,-0.729806125164032,0.9210777282714844
322996,-0.6285614371299744,-0.40789178013801575,0.8945451974868774
323006,-0.9362169504165649,-1.5021103620529175,0.9684105515480042
323016,-0.8827996850013733,-1.994962453842163,0.9415437579154968
323026,-0.8446645140647888,-3.6242566108703613,1.061799168586731
323036,-0.6005594730377197,-4.460182189941406,0.9865080714225769
323046,-0.39908367395401,-6.296123027801514,1.156125545501709
323056,-0.48808935284614563,-7.949998378753662,1.1394942998886108
323066,-0.1946365237236023,-9.867636680603027,1.3653050661087036
323076,0.1463039219379425,-10.719626426696777,1.4179798364639282
323086,1.337093710899353,-11.724875450134277,2.6133079528808594
323096,2.805250883102417,-13.098036766052246,4.356575012207031
323106,2.786247730255127,-12.736166954040527,3.935731887817383
323116,3.345879077911377,-11.874592781066895,4.832885265350342
323126,2.982774496078491,-11.740012168884277,4.018248558044434
323136,2.4479570388793945,-10.770974159240723,3.445038080215454
323146,1.8720070123672485,-10.348658561706543,2.9065587520599365
323156,1.3345069885253906,-9.32481575012207,2.9830164909362793
323166,0.7982378005981445,-8.869791984558105,2.825934648513794
323176,0.2682197690010071,-7.882848262786865,2.74971866607666
323186,-0.018787065520882607,-7.385571002960205,2.7076640129089355
323196,-0.14528067409992218,-6.323143482208252,2.882678747177124
323206,-0.278033047914505,-5.831828594207764,2.712146282196045
323216,-0.3724996745586395,-4.910890579223633,2.5453288555145264
323226,-0.266442209482193,-4.581236362457275,2.5938708782196045
323236,-0.28431203961372375,-3.4660680294036865,2.4904589653015137
323246,-0.33679941296577454,-2.7106692790985107,2.4087631702423096
323256,-0.44927066564559937,-2.4375500679016113,2.366611957550049
323266,-0.6279968619346619,-1.5198419094085693,2.275282621383667
323276,-0.8230193257331848,-1.3250880241394043,2.2666659355163574
323286,-1.009258508682251,-0.6225858330726624,2.213876247406006
323296,-1.081632137298584,-0.7470511198043823,2.3067264556884766
323306,-1.1994502544403076,0.1302373856306076,2.2068614959716797
323316,-0.9891760945320129,-0.11551995575428009,2.2997682094573975
323326,-0.9474244713783264,0.21773046255111694,2.276150703430176
323336,-0.8578966856002808,0.3528759479522705,2.272533893585205
323346,-0.9351827502250671,0.4828128218650818,2.3103063106536865
323356,-1.0100064277648926,0.49100711941719055,2.3857600688934326
323366,-0.9032337665557861,0.9081323742866516,2.304326295852661
323376,-0.9443615674972534,0.8185229897499084,2.406947374343872
323386,-0.8204157948493958,1.6411819458007812,2.2477312088012695
323396,-0.7686938047409058,1.8833353519439697,2.2814559936523438
