time,roll,pitch,yaw
52926,0.5260183215141296,-0.4021836221218109,0.1457054764032364
52936,0.5241885781288147,-0.3997567296028137,0.14372792840003967
52946,0.5235810279846191,-0.3983386754989624,0.13351038098335266
52956,0.51751309633255,-0.4571417570114136,0.13288958370685577
52966,0.5128263831138611,-0.4384732246398926,0.13262318074703217
52976,0.5720307230949402,-0.41508859395980835,0.1323268562555313
52986,0.5641109943389893,-0.38843196630477905,0.1322792023420334
52996,0.53561931848526,-0.2836824059486389,0.16450192034244537
53006,0.5394675731658936,-0.21242257952690125,0.26604095101356506
53016,0.547003984451294,-0.20080958306789398,0.3719938397407532
53026,0.578179657459259,-0.03024723008275032,0.4780116677284241
53036,0.6646588444709778,0.06874673068523407,0.5364705324172974
53046,0.5833167433738708,0.05518277361989021,0.5824944972991943
53056,0.4687083661556244,-0.1367618888616562,0.6213542819023132
53066,0.15140382945537567,-0.4258883595466614,0.6286287903785706
53076,-0.16159729659557343,-0.436703085899353,0.6143814325332642
53086,-1.5879408121109009,0.7946153879165649,0.5843762755393982
53096,-2.18159556388855,0.1872583031654358,0.676847517490387
53106,-1.8097481727600098,0.12062841653823853,0.6034561991691589
53116,-2.173722267150879,-0.720000147819519,0.9325101971626282
53126,-0.9851440787315369,0.2698950171470642,0.5268986821174622
53136,1.1985268592834473,-0.9906171560287476,0.9281737804412842
53146,2.954319715499878,-1.597639560699463,1.019906759262085
53156,3.0199670791625977,-3.173675537109375,1.0712552070617676
53166,3.571669101715088,-3.148050546646118,1.106984257698059
53176,4.720863342285156,-4.779368877410889,1.1014596223831177
53186,4.496312618255615,-4.424164295196533,1.2770501375198364
53196,5.270218372344971,-4.423890590667725,1.9736366271972656
53206,4.3942670822143555,-3.9854378700256348,1.9093831777572632
53216,2.8975303173065186,-3.6461400985717773,1.1588407754898071
53226,0.9997419714927673,-2.821486711502075,0.3771614134311676
53236,-0.02607485093176365,-2.11124587059021,0.1649041622877121
53246,-0.7902424931526184,-0.5193416476249695,0.49776655435562134
53256,-0.8179059624671936,0.26671820878982544,0.767935037612915
53266,-1.1264711618423462,1.3920905590057373,0.8583192229270935
53276,-0.6927549242973328,2.3289151191711426,1.0260180234909058
53286,-0.5186762809753418,1.932100534439087,1.103500485420227
53296,-0.1458757370710373,2.14821457862854,1.1521321535110474
53306,0.39940759539604187,2.3214378356933594,1.1260089874267578
53316,0.8297052383422852,1.5759891271591187,1.1976182460784912
53326,0.9807820320129395,1.845284342765808,1.1891885995864868
53336,0.9452457427978516,1.593458652496338,1.2471718788146973
53346,0.0872444286942482,1.617766261100769,1.5963757038116455
53356,-0.1386115998029709,1.8795157670974731,1.6030833721160889
53366,-0.1807575523853302,2.2906227111816406,1.4701197147369385
53376,-0.11651991307735443,2.497089147567749,1.3121862411499023
53386,-0.11071962118148804,2.8639872074127197,1.2061022520065308
53396,-0.003346341662108898,3.1227545738220215,1.1114791631698608
53406,-0.6800771355628967,2.933305263519287,1.5994147062301636
53416,-0.4913112223148346,2.52835750579834,1.6094921827316284
53426,-0.1930357813835144,2.438028335571289,1.4621978998184204
53436,-0.08076906949281693,1.8510901927947998,1.4640785455703735
53446,-0.25147390365600586,1.6457542181015015,1.5871845483779907
53456,-0.09983484447002411,1.1019322872161865,1.552910566329956
53466,-0.1165953129529953,1.5198098421096802,1.4551668167114258
53476,-0.08281642943620682,1.3469544649124146,1.4470324516296387
53486,-0.07859256863594055,1.2653135061264038,1.4524565935134888
53496,-0.15269868075847626,1.5038484334945679,1.463276743888855
53506,-0.1513795256614685,1.6493868827819824,1.463011384010315
53516,-0.2141026258468628,1.734968662261963,1.5027713775634766
53526,-0.17866310477256775,1.6759700775146484,1.5228713750839233
53536,-0.2506745457649231,1.4995125532150269,1.6088738441467285
53546,-0.3031807839870453,1.2032902240753174,1.6860675811767578
53556,0.255984365940094,1.045040249824524,1.4571911096572876
53566,0.44388818740844727,0.9368892312049866,1.3875024318695068
53576,0.20891454815864563,0.20445510745048523,1.5844333171844482
53586,0.5067963004112244,1.2966121435165405,1.3583848476409912
53596,0.6124463677406311,1.2251710891723633,1.3416935205459595
53606,0.6170833110809326,1.1813019514083862,1.354103446006775
53616,0.58440101146698,1.1119821071624756,1.3900562524795532
53626,0.4628165662288666,1.0583648681640625,1.4465528726577759
53636,0.4602409601211548,1.0539180040359497,1.4517951011657715
