time,roll,pitch,yaw
44596,0.25214147567749023,-0.40197744965553284,-0.10018114000558853
44606,0.24834086000919342,-0.40462955832481384,-0.09644310176372528
44616,0.23840977251529694,-0.39965787529945374,-0.09481585025787354
44626,0.23587098717689514,-0.3322860300540924,-0.09871005266904831
44636,0.22784589231014252,-0.3446972668170929,-0.09167470782995224
44646,0.21154819428920746,-0.35763564705848694,-0.08332134038209915
44656,0.14570879936218262,-0.3477681577205658,-0.05658448487520218
44666,0.19615229964256287,-0.33160400390625,-0.007761952467262745
44676,0.20840279757976532,-0.31555765867233276,0.03296392038464546
44686,0.22121939063072205,-0.13508176803588867,0.025497928261756897
44696,0.11689968407154083,-0.22275158762931824,-0.020572282373905182
44706,0.03288635239005089,-0.4042434096336365,-0.07134007662534714
44716,0.1398787498474121,-0.3874245882034302,-0.1262519508600235
44726,-0.5914766788482666,-0.32856565713882446,-0.13524404168128967
44736,-0.492220014333725,-0.406038373708725,-0.13973799347877502
44746,-0.5354685187339783,-0.3329092264175415,-0.116376131772995
44756,-0.023850323632359505,0.7794592976570129,-0.2572690546512604
44766,1.0692306756973267,0.5262849926948547,-0.29757171869277954
44776,0.6101273894309998,1.00264573097229,-0.2210320234298706
44786,-0.2051573395729065,-0.019484413787722588,0.06203649193048477
44796,-0.36809489130973816,-2.0677571296691895,0.2614802122116089
44806,0.16182097792625427,-2.6839277744293213,0.2741644084453583
44816,1.0593427419662476,-3.519473075866699,0.41951853036880493
44826,2.3789727687835693,-4.438103199005127,0.6750600337982178
44836,2.6087188720703125,-2.2031285762786865,1.0235265493392944
44846,3.3900721073150635,-2.2872650623321533,1.1684670448303223
44856,4.868794918060303,-2.719191312789917,1.49764084815979
44866,6.6947174072265625,-1.3166513442993164,2.6328961849212646
44876,5.503127098083496,-0.8182588219642639,2.461780548095703
44886,5.309812545776367,-1.4479447603225708,1.7380603551864624
44896,3.521568536758423,-1.753173828125,0.7696747183799744
44906,2.4655842781066895,-1.3138257265090942,0.9356647729873657
44916,1.0583295822143555,-0.8201048970222473,1.0757005214691162
44926,0.9815025329589844,-1.0860118865966797,0.9213982224464417
44936,0.46912702918052673,-0.5225390791893005,1.241428017616272
44946,0.3304304778575897,-0.08781693130731583,1.456458330154419
44956,1.0602312088012695,-0.19002765417099,1.4614442586898804
44966,1.2896753549575806,0.25682124495506287,1.6205589771270752
44976,1.2948321104049683,0.9594371318817139,1.82475745677948
44986,0.19698485732078552,0.2117462307214737,1.5611153841018677
44996,0.09945158660411835,0.7401959300041199,1.7048753499984741
45006,0.16542254388332367,1.4178611040115356,1.826550006866455
45016,-0.10496015846729279,1.9473036527633667,1.912450909614563
45026,-0.8665791749954224,1.5446852445602417,2.0099973678588867
45036,-0.8663076758384705,1.9445160627365112,2.0071916580200195
45046,-0.8197135329246521,2.312105417251587,1.9924490451812744
