time,x_accel,y_accel,z_accel
361139,-0.008669276721775532,0.007317074108868837,0.9937873482704163
361149,-0.024539858102798462,0.02607465349137783,1.0035032033920288
361159,-0.021526001393795013,0.0026443249080330133,1.0039639472961426
361169,-0.005825071595609188,0.014817873947322369,1.0007286071777344
361179,-0.019502680748701096,0.0071410262025892735,1.008854866027832
361189,-0.025647275149822235,0.021344808861613274,1.0054091215133667
361199,-0.02235371619462967,0.026082295924425125,0.9947870969772339
361209,-0.014005737379193306,0.01682167686522007,0.9898810982704163
361219,-0.03769524395465851,0.00559138273820281,1.0304436683654785
361229,0.025118080899119377,0.011427577584981918,1.0917338132858276
361239,0.03021848388016224,0.02376757562160492,1.0410524606704712
361249,-0.04013768956065178,0.0010631834156811237,1.1441192626953125
361259,-0.006931744981557131,-0.001891790539957583,1.1890051364898682
361269,-0.007146897725760937,0.010117913596332073,1.1885043382644653
361279,-0.04343801364302635,0.008594038896262646,1.3081011772155762
361289,-0.0042455256916582584,-0.014952282421290874,1.4649916887283325
361299,-0.03947903960943222,0.015205558389425278,1.3738811016082764
361309,-0.05910882726311684,0.07290113717317581,1.4766100645065308
361319,0.03149782866239548,0.04143767058849335,1.645334243774414
361329,0.0009088958613574505,0.003228752175346017,1.373936414718628
361339,-0.05541517958045006,-0.1824064701795578,1.3891559839248657
361349,-0.04650481790304184,-0.009603776037693024,1.5263200998306274
361359,-0.1228153258562088,-0.056154001504182816,1.4271461963653564
361369,-0.04187542945146561,0.019942432641983032,1.4334008693695068
361379,0.0024003649596124887,0.024653378874063492,1.3773438930511475
361389,-0.007906344719231129,-0.00403248518705368,1.3110460042953491
361399,-0.01333212573081255,0.001831209403462708,1.2153940200805664
361409,-0.025591982528567314,-0.021440580487251282,1.2528626918792725
361419,0.013458581641316414,-0.011535809375345707,1.0990785360336304
361429,-0.05894675478339195,0.03721482679247856,1.0727282762527466
361439,-0.01145566999912262,0.005872062407433987,1.1403309106826782
361449,0.019205715507268906,-0.05100461468100548,1.0497182607650757
361459,-0.028018740937113762,0.021411826834082603,0.9374163150787354
361469,-0.0262692142277956,0.004555009305477142,1.122733235359192
361479,-0.1016535609960556,-0.0154873663559556,1.0029935836791992
361489,-0.033355962485075,0.17728854715824127,0.9882113337516785
361499,-0.05929581820964813,0.04558442533016205,1.009900689125061
361509,-0.009686009027063847,-0.007941892370581627,0.8795062899589539
361519,-0.018259571865200996,-0.022744640707969666,1.0373811721801758
361529,-0.0103343166410923,0.008239418268203735,0.9859694838523865
361539,-0.03775043413043022,0.019236229360103607,0.799502432346344
361549,-0.06096388399600983,0.08396787941455841,0.95290607213974
361559,0.005477876402437687,-0.004924349021166563,0.9063972234725952
361569,0.022935714572668076,0.026220029219985008,1.0466631650924683
361579,0.1359475702047348,0.12311296910047531,0.8754839897155762
361589,0.048350635915994644,0.08449629694223404,0.7832608222961426
361599,-0.01512201502919197,-0.12762263417243958,1.0994776487350464
361609,-0.07396426051855087,-0.25630441308021545,1.235344409942627
361619,0.06008533760905266,-0.15814855694770813,1.269582986831665
361629,0.007226700894534588,0.025530315935611725,0.9207707643508911
361639,-0.029882283881306648,0.008785328827798367,0.9475387334823608
361649,-0.05143449455499649,-0.10810843110084534,1.047785758972168
361659,-0.02339150942862034,-0.007371391169726849,0.9594624042510986
361669,-0.06871620565652847,0.019270548596978188,0.8768527507781982
361679,-0.04487435519695282,-0.023014497011899948,0.9402918219566345
361689,-0.007707779295742512,0.00452565448358655,0.8457895517349243
361699,-0.09957514703273773,-0.18046273291110992,0.9846939444541931
361709,-0.0453198105096817,-0.013009758666157722,0.8442232608795166
361719,-0.10267706215381622,-0.1232113167643547,0.9858248233795166
361729,-0.12946529686450958,-0.15923579037189484,1.005436658859253
361739,-0.03298749029636383,-0.012772636488080025,0.8533815145492554
361749,-0.0187746100127697,0.02290269173681736,0.8336835503578186
361759,-0.03681410476565361,0.018603570759296417,0.8568337559700012
361769,-0.06638886034488678,0.0011663552140817046,0.8280074000358582
361779,-0.050055522471666336,0.06064465641975403,0.7083367109298706
361789,-0.02999500371515751,0.07148098945617676,0.8325386643409729
361799,-0.0912337526679039,0.051047708839178085,0.867380678653717
361809,-0.15301521122455597,0.04483567178249359,0.7982372045516968
361819,-0.04949706792831421,0.03475571796298027,0.8324859738349915
361829,-0.04939780384302139,0.020324189215898514,0.8829382061958313
361839,-0.13352105021476746,0.029082806780934334,0.8244695067405701
361849,-0.059766799211502075,0.01947508566081524,0.8526462316513062
361859,-0.04772014543414116,-0.027406083419919014,0.9939860105514526
361869,-0.05781268700957298,-0.011487075127661228,0.9844704866409302
361879,-0.07072488963603973,0.08869630098342896,0.795434296131134
361889,-0.11276355385780334,0.13235396146774292,0.7338771820068359
361899,-0.13531357049942017,0.13878464698791504,0.6738921999931335
