time,x_accel,y_accel,z_accel
322838,-0.00497673824429512,0.0025825523771345615,0.9907730221748352
322848,-0.01069908682256937,-0.00027398159727454185,0.9931627511978149
322858,-0.010898588225245476,-0.013679338619112968,1.0060062408447266
322868,-0.011922585777938366,0.0031088413670659065,1.0035717487335205
322878,-0.019779682159423828,0.0050674136728048325,0.9972979426383972
322888,-0.019709696993231773,0.011078504845499992,0.9912405610084534
322898,-0.02425284869968891,0.020800994709134102,0.9747538566589355
322908,-0.006798114627599716,0.05327722430229187,1.0163565874099731
322918,-0.021225808188319206,0.034393586218357086,0.9773950576782227
322928,-0.03349962830543518,-0.003934827633202076,0.9955045580863953
322938,-0.03940838575363159,-0.008900711312890053,1.0619399547576904
322948,0.0009586375090293586,-0.018632683902978897,1.2605443000793457
322958,-0.09480265527963638,0.06083965301513672,1.2110786437988281
322968,-0.06789232790470123,0.09495312720537186,1.347254991531372
322978,-0.02687750570476055,-0.015507950447499752,1.440856695175171
322988,-0.07580578327178955,-0.08541727066040039,1.3601210117340088
322998,-0.10094685852527618,0.03804438188672066,1.3563801050186157
323008,0.0019388439832255244,0.03404541686177254,1.378876805305481
323018,-0.018349284306168556,0.045487407594919205,1.3524819612503052
323028,-0.07375522702932358,0.022101566195487976,1.3946757316589355
323038,-0.09797908365726471,0.010914166457951069,1.4094116687774658
323048,-0.01870015263557434,-0.009473465383052826,1.4189636707305908
323058,-0.010375414974987507,0.021000836044549942,1.3393096923828125
323068,-0.0036421590484678745,0.0796433761715889,1.2758337259292603
323078,-0.02076292596757412,0.08683908730745316,1.2480101585388184
323088,-0.05010303109884262,-0.026089129969477654,1.2412155866622925
323098,-0.030169649049639702,-0.019791889935731888,1.29853093624115
323108,-0.02101268619298935,-0.007325999438762665,1.2423181533813477
323118,-0.006211619824171066,-0.014197942800819874,1.254273533821106
323128,-0.05464215949177742,0.017538711428642273,1.2087204456329346
323138,-0.040760383009910583,0.03882448002696037,1.125434160232544
323148,-0.0430932380259037,-0.005410508718341589,1.1746878623962402
323158,-0.03913366049528122,-0.011100973933935165,1.2140761613845825
323168,-0.0441095344722271,-0.03575870767235756,1.195259928703308
323178,-0.0783260390162468,-0.04273327440023422,1.1678231954574585
323188,0.02954956144094467,0.015480251982808113,1.2166507244110107
323198,-0.005054143723100424,-0.0356004424393177,1.1330652236938477
323208,-0.06986851245164871,-0.06374970078468323,1.140766978263855
323218,-0.038381677120923996,-0.038691822439432144,1.074834942817688
323228,-0.016390379518270493,-0.037251248955726624,1.1194273233413696
323238,-0.024067886173725128,-0.03866184502840042,1.008394718170166
323248,0.012723355554044247,-0.02561882883310318,1.0036346912384033
323258,-0.05275249853730202,0.049640245735645294,1.0366835594177246
323268,-0.0818183496594429,0.010461365804076195,0.9279909729957581
323278,-0.04967285692691803,0.028237078338861465,0.9275140166282654
323288,-0.03612438589334488,0.02797733247280121,0.8933087587356567
323298,-0.06347302347421646,0.0014958984684199095,0.8254738450050354
323308,-0.053712088614702225,0.0066641950979828835,0.8923144340515137
323318,-0.027578141540288925,0.02013128250837326,0.9259437322616577
323328,-0.06490778177976608,0.0355072095990181,0.8801506161689758
323338,-0.043156709522008896,-0.08353009819984436,0.830363392829895
323348,-0.013565152883529663,-0.07310602813959122,0.8524066209793091
323358,-0.06756140291690826,-0.060325708240270615,0.7974460124969482
323368,-0.08006555587053299,-0.04861035943031311,0.7902899384498596
323378,-0.12683773040771484,0.017680086195468903,0.8281164169311523
323388,-0.20037738978862762,0.09677887707948685,0.93607097864151
323398,-0.17892864346504211,0.04778631031513214,0.9097675085067749
323408,-0.11669284850358963,0.052599333226680756,0.9439182877540588
323418,-0.059855081140995026,0.09542658179998398,0.932316243648529
323428,-0.029750345274806023,0.07875227183103561,0.9160252213478088
323438,-0.01088709570467472,0.037506334483623505,0.8695927262306213
323448,0.004587709903717041,-0.0004914085729978979,0.7951448559761047
323458,-0.008102091029286385,0.0376177541911602,0.8068543672561646
323468,0.031842924654483795,0.08832630515098572,0.8687465786933899
323478,0.04045172035694122,0.04747462645173073,0.835456371307373
323488,-0.07360545545816422,0.01241390872746706,0.7735850811004639
323498,-0.17731642723083496,-0.025304783135652542,0.7694329023361206
323508,-0.11561565101146698,-0.027565721422433853,0.7506605386734009
323518,-0.023765338584780693,0.027870390564203262,0.8280847668647766
323528,-0.027054257690906525,0.017593514174222946,0.717910885810852
323538,-0.06436166167259216,-0.011214847676455975,0.6165652275085449
323548,-0.019161667674779892,0.0025083383079618216,0.7365589737892151
323558,-0.02496355026960373,0.008927916176617146,0.7229090929031372
323568,-0.058314476162195206,0.008976603858172894,0.7689831852912903
323578,-0.014412598684430122,0.020310308784246445,0.7723763585090637
323588,-0.05107695236802101,0.022562820464372635,0.7789146900177002
323598,-0.04374910891056061,-0.014878716319799423,0.7211645245552063
323608,-0.040423206984996796,-0.02831251174211502,0.686769425868988
323618,-0.01921718753874302,0.015277917496860027,0.7537407279014587
323628,-0.02531540021300316,0.030576806515455246,0.7666349411010742
323638,-0.010154162533581257,0.010027180425822735,0.7990632653236389
323648,-0.008496091701090336,0.03417586162686348,0.8338422179222107
323658,0.03990594297647476,0.09225072711706161,0.8850340843200684
323668,-0.027530288323760033,0.023069294169545174,0.79827880859375
323678,-0.044439662247896194,0.003180203726515174,0.800599992275238
323688,-0.037296194583177567,0.02044323831796646,0.8485113382339478
323698,-0.07386104762554169,0.04270535334944725,0.9433728456497192
323708,-0.035652171820402145,0.050617869943380356,0.9423386454582214
323718,0.02085346169769764,0.045776162296533585,0.868543267250061
323728,0.002285450231283903,0.016199596226215363,0.8904300928115845
323738,0.018727164715528488,-0.06739378720521927,0.8811762928962708
323748,-0.012949519790709019,-0.07975392043590546,0.917441725730896
323758,0.00037185283144935966,-0.15961569547653198,0.8061195015907288
323768,-0.0017684209160506725,-0.15676520764827728,0.7919604778289795
323778,-0.02457900159060955,-0.02669244445860386,1.016248106956482
323788,-0.04886987432837486,0.0910431370139122,0.944664716720581
323798,-0.05336712673306465,0.16192461550235748,0.9465630054473877
323808,-0.027548762038350105,0.019709760323166847,1.0343271493911743
323818,-0.03199933096766472,0.012560322880744934,1.0060203075408936
323828,-0.05513083189725876,0.010852119885385036,0.9610465168952942
323838,0.04405892267823219,0.008195283822715282,1.1445538997650146
323848,0.002958631841465831,-0.02006571553647518,1.1180425882339478
323858,0.01495007798075676,0.018035845831036568,1.079643726348877
323868,-0.02408507838845253,0.008452920243144035,1.0694451332092285
323878,-0.04258662834763527,-0.04121320694684982,1.0383933782577515
323888,-0.04479477182030678,-0.031908996403217316,1.0707460641860962
323898,-0.057719070464372635,0.0022314356174319983,1.118873119354248
323908,-0.051318153738975525,-0.03861894831061363,1.1500431299209595
323918,-0.020015129819512367,0.04405206814408302,1.0918161869049072
323928,0.0017522403504699469,0.02729719877243042,1.0016638040542603
323938,0.007375721354037523,-0.02233448252081871,1.030234694480896
323948,-0.005093892104923725,-0.004925111774355173,1.1271671056747437
323958,-0.022910967469215393,-0.04817168414592743,1.1811984777450562
323968,-0.04797755181789398,0.017469167709350586,1.1556272506713867
323978,-0.025106841698288918,0.04580354318022728,1.092149257659912
323988,-0.03582365810871124,0.015765350311994553,1.0648657083511353
323998,-0.05651025101542473,0.017695896327495575,1.0402061939239502
324008,-0.012857264839112759,-0.04140961542725563,1.0804463624954224
324018,0.0247457604855299,-0.027584698051214218,1.1220805644989014
324028,-0.04169244319200516,-0.014891134575009346,1.0583698749542236
324038,-0.09043405205011368,-0.024982037022709846,1.0179640054702759
324048,-0.032192427664995193,-0.015544351190328598,1.0865082740783691
324058,-0.012790818698704243,0.008372419513761997,1.1267293691635132
324068,-0.03764110058546066,-0.0007471484714187682,1.0911778211593628
324078,-0.029355432838201523,-0.001027398044243455,1.0403101444244385
324088,0.0026229529175907373,0.08917846530675888,1.1249083280563354
324098,-0.03697589039802551,-0.027592675760388374,1.1322015523910522
324108,0.04157501086592674,0.09312932193279266,1.128122091293335
324118,0.033669307827949524,0.10734246671199799,1.109620213508606
324128,-0.03921392932534218,-0.0029411877039819956,1.0844266414642334
324138,-0.00605302769690752,0.007529556751251221,1.0435067415237427
324148,-0.0006179248448461294,-0.07910306006669998,1.1405624151229858
324158,0.034259967505931854,-0.0016426823567599058,1.1357035636901855
324168,-0.009839138016104698,0.05057716742157936,1.078887701034546
324178,-0.060994502156972885,-0.0012559258611872792,1.0494885444641113
324188,-0.0154799185693264,0.06020183116197586,0.9838089942932129
324198,-0.029997510835528374,-0.0014344560913741589,1.0000724792480469
324208,0.05831455811858177,-0.06340070068836212,1.0458122491836548
324218,-0.024259883910417557,-0.051295142620801926,1.0436536073684692
324228,0.0013353306567296386,0.01308743841946125,1.0021988153457642
324238,-0.03782755136489868,-0.005439438857138157,0.9878417253494263
324248,-0.021281996741890907,-0.0048379190266132355,0.9676223397254944
324258,0.003560206852853298,0.004066957626491785,1.0034563541412354
324268,0.002119626384228468,0.004496715031564236,0.9781757593154907
324278,0.024798432365059853,-0.004222153685986996,0.9602499604225159
324288,0.02088376320898533,-0.08702020347118378,0.9881728887557983
324298,-0.004896294791251421,-0.030517419800162315,0.9902565479278564
324308,-0.056903645396232605,-0.008529804646968842,1.0032358169555664
324318,0.026124466210603714,0.1295815408229828,0.9660223722457886
324328,-0.019273942336440086,0.06512274593114853,0.9973775148391724
324338,-0.0031703754793852568,-0.12885859608650208,0.9974036812782288
324348,-0.04921594262123108,0.007689513266086578,0.9007259607315063
324358,-0.017613984644412994,0.12685689330101013,0.9412389993667603
324368,0.006940396968275309,0.05842624977231026,0.8702936768531799
324378,-0.06365121901035309,-0.04529545456171036,0.9612026214599609
324388,-0.056630101054906845,-0.07287943363189697,0.9347564578056335
324398,-0.10127820074558258,-0.06136016547679901,0.9876832962036133
324408,-0.06515004485845566,0.041372381150722504,0.8977518081665039
324418,0.023241065442562103,0.0027206919621676207,1.0317591428756714
324428,-0.07754475623369217,0.11627107113599777,0.8405482769012451
324438,-0.07881437987089157,0.13402053713798523,0.8850294947624207
324448,-0.015722550451755524,0.032845862209796906,0.9377738833427429
324458,-0.02180485799908638,0.03436427190899849,0.9131532311439514
324468,-0.004674180410802364,0.0019347656052559614,0.9630884528160095
324478,0.014585421420633793,0.0016911796992644668,0.9143128991127014
324488,0.05036668851971626,-0.031699039041996,0.9349684715270996
324498,-0.013919069431722164,-0.029284045100212097,0.8957424163818359
324508,-0.016261041164398193,0.005781278014183044,0.9119328856468201
324518,-0.02821500413119793,-0.0011171549558639526,0.9566889405250549
324528,-0.0705391988158226,0.08244594931602478,0.9295070767402649
324538,-0.019686680287122726,0.012468715198338032,0.9445143342018127
324548,-0.04606691747903824,0.024211330339312553,0.8778886795043945
