time,x_accel,y_accel,z_accel
52930,-0.0022761826403439045,0.020262202247977257,0.9973534345626831
52940,-0.01621207967400551,0.0026457838248461485,1.0020970106124878
52950,-0.016013359650969505,0.012016041204333305,0.9919084310531616
52960,-0.01407105103135109,0.011435221880674362,0.9831039309501648
52970,-0.01984022557735443,0.00276012415997684,1.0028672218322754
52980,-0.03510648384690285,0.013907458633184433,1.0231460332870483
52990,-0.041359178721904755,0.009881507605314255,1.0187554359436035
53000,-0.011517798528075218,0.014706541784107685,0.9861465096473694
53010,-0.027443205937743187,0.03272652253508568,1.027287244796753
53020,-0.06449530273675919,0.043217241764068604,1.0227599143981934
53030,-0.09508237987756729,-0.007551176939159632,1.1223340034484863
53040,0.06760270148515701,0.029609033837914467,1.0770577192306519
53050,-0.00014256441500037909,0.06109662726521492,1.3113255500793457
53060,-0.058200400322675705,-0.0026451218873262405,1.3967664241790771
53070,-0.023575996980071068,0.04615392908453941,1.3217829465866089
53080,-0.023320628330111504,0.0344918817281723,1.4247443675994873
53090,-0.04088766500353813,0.02551431581377983,1.496737003326416
53100,-0.01863943412899971,0.010075163096189499,1.4695245027542114
53110,-0.02767256461083889,0.010888505727052689,1.4472888708114624
53120,-0.013638593256473541,-0.01391415111720562,1.427503228187561
53130,-0.025312073528766632,-0.01429295726120472,1.4094234704971313
53140,-0.024359559640288353,-0.020892992615699768,1.3838591575622559
53150,-0.009468307718634605,-0.023974135518074036,1.3125697374343872
53160,-0.07804230600595474,-0.016249962151050568,1.2646898031234741
53170,-0.023575536906719208,-0.19410429894924164,1.4302903413772583
53180,-0.015468991361558437,-0.0799865797162056,1.2805596590042114
53190,0.01580856367945671,-0.019171757623553276,1.194698691368103
53200,-0.09215807914733887,-0.045302797108888626,1.1931136846542358
53210,-0.027953537181019783,-0.03490936756134033,1.0855695009231567
53220,-0.024534588679671288,0.006533569190651178,1.0519769191741943
53230,-0.03646795079112053,-0.06296997517347336,1.0365922451019287
53240,-0.04606745019555092,0.02226712554693222,1.061814308166504
53250,-0.0705924928188324,-0.03444845601916313,1.0727170705795288
53260,-0.05863993614912033,-0.06661178916692734,1.0019700527191162
53270,-0.02829008363187313,-0.01997925341129303,0.9642255306243896
53280,-0.0007300977013073862,0.019585004076361656,0.9319532513618469
53290,-0.009071888402104378,-0.012743326835334301,0.9276564717292786
53300,0.007940645329654217,0.028386319056153297,0.9337455034255981
53310,-0.040997929871082306,-0.0025387501809746027,0.9211298823356628
53320,0.01883826032280922,0.024798600003123283,0.9150514602661133
53330,-0.05481429398059845,0.0019657679367810488,0.9373691082000732
53340,0.02059285342693329,0.02826058119535446,0.9224832653999329
