time,roll,pitch,yaw
32577,0.5005819201469421,-0.2942575514316559,-0.03422834351658821
32587,0.5011136531829834,-0.29552510380744934,-0.035251982510089874
32597,0.5008857846260071,-0.2967465817928314,-0.03548544645309448
32607,0.49922120571136475,-0.35629802942276,-0.03284949064254761
32617,0.5002472400665283,-0.34141334891319275,-0.03516511246562004
32627,0.49442023038864136,-0.3309093415737152,-0.031281977891922
32637,0.48526832461357117,-0.31712907552719116,-0.030766446143388748
32647,0.4700372517108917,-0.23842620849609375,-0.013633071444928646
32657,0.4814448058605194,-0.345879465341568,0.03929619863629341
32667,0.49490436911582947,-0.256653755903244,0.14386923611164093
32677,0.4670589864253998,-0.12575691938400269,0.3141999840736389
32687,0.43290430307388306,0.024460650980472565,0.5296207070350647
32697,0.6530462503433228,0.26371753215789795,0.7861154079437256
32707,0.8931385278701782,0.5841635465621948,1.041917085647583
32717,1.1014448404312134,0.6654168963432312,1.2869011163711548
32727,1.3948900699615479,1.3637984991073608,1.5158636569976807
32737,1.6145262718200684,1.4317845106124878,1.7168554067611694
32747,1.0960637331008911,1.599168062210083,2.095545768737793
32757,0.8214525580406189,1.5536280870437622,2.3643157482147217
32767,-1.826798439025879,0.8889796137809753,3.3049707412719727
32777,-3.245574951171875,-0.3708791732788086,3.8446483612060547
32787,-2.98407244682312,0.23480480909347534,3.956570863723755
32797,-1.5531840324401855,0.7378775477409363,3.978360414505005
32807,-0.3081231415271759,0.13926346600055695,4.364234924316406
32817,0.9485182166099548,0.6677058339118958,4.344717025756836
32827,2.5278806686401367,0.2022322118282318,4.483892917633057
32837,2.5826175212860107,0.39998096227645874,4.681320667266846
32847,2.9326462745666504,-0.06861577928066254,4.731794357299805
32857,2.092761754989624,0.560447633266449,4.999103546142578
32867,0.4936712086200714,1.055153250694275,5.32898473739624
32877,-0.390606164932251,1.2418633699417114,5.41540002822876
32887,0.0456424318253994,0.6816084980964661,5.157346248626709
32897,-1.4848872423171997,0.619530200958252,5.427923202514648
32907,-1.30989408493042,0.20909635722637177,5.338769912719727
32917,-0.3361090421676636,0.21107237040996552,5.132417678833008
32927,0.452239990234375,-0.43711256980895996,5.062467098236084
32937,0.41607776284217834,-1.754938006401062,5.193051815032959
32947,0.839969277381897,-2.010969877243042,5.146179676055908
32957,1.4928593635559082,-1.8822253942489624,5.096650123596191
32967,0.8202303051948547,-0.5765487551689148,4.895058631896973
32977,0.42839813232421875,-0.2956222891807556,4.813657283782959
32987,-0.06114310398697853,0.4907556176185608,4.739067554473877
