time,x_gyro,y_gyro,z_gyro
361140,0.11657439172267914,0.08805594593286514,-0.10599236935377121
361150,0.8243156671524048,0.7479275465011597,2.9285504817962646
361160,-0.4493562579154968,0.4240860939025879,0.9456828236579895
361170,-0.0012669848510995507,0.04554622992873192,-0.04162021726369858
361180,0.4707058370113373,-0.23090560734272003,1.4099528789520264
361190,-0.4264410138130188,1.4473448991775513,0.24112553894519806
361200,-1.1525338888168335,0.33276304602622986,2.0791609287261963
361210,1.2030678987503052,-0.16166476905345917,-0.15687650442123413
361220,-2.4798827171325684,5.165261745452881,7.147812366485596
361230,-6.9353156089782715,0.9643682241439819,7.965685844421387
361240,3.4626002311706543,5.774746417999268,9.553115844726562
361250,9.635934829711914,1.2692782878875732,7.8554229736328125
361260,6.076125144958496,16.698440551757812,4.39204216003418
361270,-4.505855560302734,29.42378044128418,4.586744785308838
361280,-1.8759313821792603,28.108449935913086,9.634736061096191
361290,3.5062763690948486,26.97389793395996,9.223557472229004
361300,4.648636341094971,33.09108352661133,8.695058822631836
361310,0.5585116744041443,55.401424407958984,8.503710746765137
361320,-2.4424757957458496,75.57817840576172,11.9275541305542
361330,-18.53362464904785,86.72061920166016,9.87153434753418
361340,-10.06679916381836,106.7315444946289,10.589667320251465
361350,12.148848533630371,116.45952606201172,12.758660316467285
361360,50.72038269042969,111.9974136352539,11.395609855651855
361370,79.17652893066406,102.13851928710938,7.885138988494873
361380,95.71495819091797,82.47535705566406,5.973592758178711
361390,93.71675872802734,63.87832260131836,4.205374717712402
361400,76.85063171386719,40.62971496582031,5.962544918060303
361410,50.73808670043945,8.615833282470703,2.10343337059021
361420,24.023818969726562,-16.53187370300293,3.4869964122772217
361430,-5.835447311401367,-44.42723846435547,-0.12038230895996094
361440,-34.572288513183594,-68.55708312988281,3.6652495861053467
361450,-57.87382507324219,-87.59424591064453,3.265073299407959
361460,-64.5008316040039,-98.59141540527344,3.6285347938537598
361470,-60.388816833496094,-100.3839111328125,-3.176769733428955
361480,-47.429447174072266,-87.49000549316406,2.2385590076446533
361490,-23.511455535888672,-64.7365493774414,5.224723815917969
361500,3.3308069705963135,-42.12509536743164,1.6617059707641602
361510,25.683269500732422,-21.75695037841797,-0.7482339143753052
361520,36.9315299987793,-11.802424430847168,-1.889590859413147
361530,38.26853942871094,-8.478317260742188,-5.361993312835693
361540,30.180740356445312,-12.704383850097656,-6.530955791473389
