time,roll,pitch,yaw
847679,0.8520771265029907,-1.1415530443191528,-0.6353744268417358
847689,1.0291985273361206,-1.3145557641983032,-0.6559740304946899
847699,1.008283257484436,-1.3030717372894287,-0.6975293755531311
847709,0.9842529296875,-1.277668833732605,-0.6691511869430542
847719,0.7057225704193115,-1.2461838722229004,-0.7009494304656982
847729,0.8789064288139343,-1.1673749685287476,-0.7059236168861389
847739,0.8097114562988281,-1.1145154237747192,-0.7022496461868286
847749,0.765471875667572,-1.0724058151245117,-0.6960687637329102
847759,0.7219489812850952,-0.8606041073799133,-0.7298942804336548
847769,0.6216472387313843,-0.8993965983390808,-0.731738269329071
847779,0.6869509816169739,-0.7845768332481384,-0.7243376970291138
847789,0.7031803727149963,-0.42951056361198425,-0.7258009910583496
847799,0.733511745929718,-0.16321833431720734,-0.7263579368591309
847809,-0.07733330875635147,-0.8440481424331665,-0.5968533158302307
847819,0.2527765929698944,-0.4973071217536926,-0.658852219581604
847829,-0.5851936936378479,-1.7150139808654785,-0.4760555028915405
847839,-0.17556855082511902,-1.4031000137329102,-0.5328754782676697
847849,-0.6421594619750977,-1.2504477500915527,-0.5220679640769958
847859,0.6661799550056458,-0.08437790721654892,-0.7055960893630981
847869,0.4749895930290222,-0.9817054867744446,-0.4325212836265564
847879,1.9453651905059814,-0.19509534537792206,-0.5308957695960999
847889,0.3402445912361145,0.3777754306793213,-0.2522900104522705
847899,1.1992942094802856,0.3919426500797272,-0.21549956500530243
847909,2.441822052001953,0.8452609181404114,-0.35311269760131836
847919,3.134857654571533,0.9178131222724915,-0.4304468333721161
847929,3.7374608516693115,0.9557380676269531,-0.5558233261108398
847939,3.310728073120117,0.867917537689209,-0.3633747696876526
847949,3.2441930770874023,0.6847403049468994,-0.3552324175834656
847959,2.5878207683563232,0.5833588242530823,-0.09503696858882904
847969,2.3913161754608154,0.7038673758506775,0.040418222546577454
847979,1.1125071048736572,0.4590142071247101,0.386526495218277
847989,0.394690603017807,0.2694721221923828,0.5078216195106506
847999,-0.4583294093608856,0.291389524936676,0.7153686881065369
848009,-0.8968814611434937,0.5584408044815063,0.838691771030426
848019,-1.2717636823654175,0.721471905708313,0.9719060659408569
848029,-1.6062260866165161,1.3437808752059937,1.0512388944625854
848039,-1.7194106578826904,0.9860873818397522,1.2793437242507935
848049,-1.7044694423675537,0.6319020986557007,1.4771149158477783
848059,-1.8462655544281006,0.2754621207714081,1.688534140586853
848069,-1.096665620803833,-0.436970978975296,1.7419955730438232
