time,x_pos,y_pos,z_pos
322837,-0.1395270824432373,-0.007108237128704786,0.046693865209817886
322847,-0.13906210660934448,-0.006331413984298706,0.04655662178993225
322857,-0.13901028037071228,-0.006430896930396557,0.04643895477056503
322867,-0.13952113687992096,-0.006363452412188053,0.045460715889930725
322877,-0.1389898806810379,-0.006345042958855629,0.04526175931096077
322887,-0.13897430896759033,-0.006293320097029209,0.045049723237752914
322897,-0.13948088884353638,-0.006334025878459215,0.04581179469823837
322907,-0.13925503194332123,-0.006291605997830629,0.045640040189027786
322917,-0.13999870419502258,-0.0058249663561582565,0.04522361606359482
322927,-0.14079441130161285,-0.0053809951059520245,0.04470397159457207
322937,-0.1412162482738495,-0.006125074345618486,0.044641729444265366
322947,-0.14215467870235443,-0.005944134201854467,0.043688949197530746
322957,-0.1437743753194809,-0.006855777930468321,0.04215104877948761
322967,-0.14295484125614166,-0.007444379851222038,0.04644777625799179
322977,-0.14310136437416077,-0.00969657488167286,0.04649003967642784
322987,-0.1468236893415451,-0.008019044995307922,0.05848193168640137
322997,-0.1525493562221527,-0.008624954149127007,0.040920790284872055
323007,-0.15422098338603973,-0.00759350648149848,0.04544488340616226
323017,-0.15848129987716675,-0.007237063720822334,0.03306029736995697
323027,-0.16034257411956787,-0.0070245955139398575,0.04194020479917526
323037,-0.16418913006782532,-0.0061519453302025795,0.038486216217279434
323047,-0.16556917130947113,-0.0058565810322761536,0.048493362963199615
323057,-0.16608589887619019,-0.004728683270514011,0.048758599907159805
323067,-0.16409681737422943,-0.0035234219394624233,0.04918326064944267
323077,-0.1644037663936615,-0.002775652799755335,0.052031517028808594
323087,-0.1622716188430786,-0.005391224287450314,0.05021896958351135
323097,-0.1530696600675583,-0.00996458064764738,0.025000425055623055
323107,-0.15202656388282776,-0.009531646966934204,0.03648329898715019
323117,-0.1522476226091385,-0.011976051144301891,0.047593604773283005
323127,-0.14797265827655792,-0.011615402065217495,0.05316135659813881
323137,-0.146055668592453,-0.011217301711440086,0.06392303854227066
323147,-0.1415981650352478,-0.010721808299422264,0.062432799488306046
323157,-0.1379205286502838,-0.011416560038924217,0.07584080100059509
323167,-0.13320264220237732,-0.011530368588864803,0.07598048448562622
323177,-0.12994170188903809,-0.011713049374520779,0.08698210120201111
323187,-0.12547066807746887,-0.012538851238787174,0.08945798128843307
323197,-0.12059184908866882,-0.01307009905576706,0.10737994313240051
323207,-0.11626590043306351,-0.012988042086362839,0.11322882026433945
323217,-0.11312887072563171,-0.013398753479123116,0.12290866672992706
323227,-0.10804624110460281,-0.013278323225677013,0.12953077256679535
323237,-0.10626388341188431,-0.013237782754004002,0.13937322795391083
323247,-0.10420626401901245,-0.013558279722929,0.14644478261470795
323257,-0.09980665147304535,-0.012705751694738865,0.15221504867076874
323267,-0.09898034483194351,-0.012163144536316395,0.1598120480775833
323277,-0.09433367848396301,-0.01194050069898367,0.16728568077087402
323287,-0.09327030926942825,-0.01077248714864254,0.17450077831745148
323297,-0.08722692728042603,-0.010585542768239975,0.18136271834373474
323307,-0.08840955048799515,-0.010611727833747864,0.189493328332901
323317,-0.08133005350828171,-0.011555212549865246,0.1977117359638214
323327,-0.07907092571258545,-0.011405155062675476,0.20592720806598663
323337,-0.07600628584623337,-0.011456184089183807,0.2128499299287796
323347,-0.07249768078327179,-0.010029412806034088,0.21957968175411224
323357,-0.06730513274669647,-0.008412445895373821,0.22860762476921082
323367,-0.06599478423595428,-0.008475094102323055,0.23570306599140167
323377,-0.05946807563304901,-0.0071246386505663395,0.2414705753326416
323387,-0.06101150065660477,-0.0073010846972465515,0.24932344257831573
