time,x_gyro,y_gyro,z_gyro
284936,0.0018892970401793718,0.11499857902526855,0.07376233488321304
284946,-0.041546717286109924,0.05819180607795715,0.007909223437309265
284956,-0.0261794812977314,0.06495451927185059,0.009805332869291306
284966,0.05679764226078987,0.11768729239702225,0.005169452168047428
284976,-0.01670718938112259,0.05622740462422371,0.11798197031021118
284986,0.0923403650522232,0.0789446011185646,0.05166206508874893
284996,-0.046422433108091354,0.06902612745761871,-0.013152063824236393
285006,0.12793104350566864,0.021871522068977356,0.019645927473902702
285016,-0.0577249638736248,-0.015675591304898262,0.01867804117500782
285026,0.03835133835673332,0.11395961791276932,-0.007773381657898426
285036,0.10989405959844589,0.0054059335961937904,-0.007847795262932777
285056,-0.03130471333861351,0.007824409753084183,0.018596727401018143
285166,-0.04957649111747742,-0.007340120151638985,0.07575302571058273
285236,0.08836130797863007,0.006315945647656918,-0.06476122885942459
285246,0.08008594810962677,0.09378761798143387,0.05704937502741814
285256,0.04843547195196152,0.060463983565568924,0.030959755182266235
285306,-0.039371129125356674,0.0547216571867466,0.047724828124046326
285316,0.027896380051970482,0.05449296906590462,0.04451534152030945
285376,-0.03517252951860428,0.07662741839885712,0.053673215210437775
285386,-0.017596261575818062,-0.055398259311914444,-0.06813418865203857
285396,0.07888861745595932,0.09103664010763168,-0.040658511221408844
285526,0.016701357439160347,0.1631852686405182,0.04479355365037918
285566,-0.01702878624200821,0.04812605306506157,0.07648579031229019
285576,0.05335991457104683,0.15592627227306366,0.014424552209675312
285636,0.058023419231176376,0.11255966871976852,-0.05520189553499222
285706,-0.04360005259513855,0.049359679222106934,-0.009991809725761414
285726,0.01183820515871048,0.0037220600061118603,-0.007602370344102383
285736,-0.07679677754640579,0.1342395842075348,0.18093019723892212
285766,-0.03182223439216614,0.019610747694969177,0.11218998581171036
285786,0.005956646520644426,0.08112930506467819,0.002665520878508687
285866,0.07384570688009262,0.1113036721944809,-0.026060624048113823
285956,-0.0887271836400032,0.06752634793519974,0.0676712915301323
286006,0.04596748203039169,0.19115303456783295,0.012513991445302963
286016,-0.04927695170044899,-0.00029870413709431887,0.04062965512275696
286026,-0.02930508553981781,0.020284432917833328,0.051217127591371536
286036,0.0063348738476634026,0.11040245741605759,0.047309890389442444
286046,0.05288174748420715,-0.06192953512072563,0.012387987226247787
286056,0.005582253914326429,0.06378395110368729,-0.007442960515618324
286066,0.009590955451130867,0.09673869609832764,0.05296744406223297
286076,-0.035887379199266434,0.10136037319898605,0.09323780983686447
286086,0.024913053959608078,0.05915587767958641,0.07761042565107346
286106,0.029417362064123154,0.1522483229637146,-0.06885919719934464
286116,0.00493389880284667,0.03326946496963501,0.06842479854822159
286126,-0.005804939661175013,0.05678210034966469,0.01920541562139988
286136,-0.030175311490893364,0.05324000492691994,0.07477185875177383
286146,-0.003444462548941374,-0.006854776758700609,-0.006265726871788502
286176,0.002224294003099203,0.0866837352514267,-0.015836680307984352
286186,0.12248146533966064,0.05715234577655792,0.031901437789201736
286196,-0.026571646332740784,0.059697654098272324,0.11069925129413605
286206,0.03228716552257538,0.06740972399711609,-0.03979641944169998
286216,0.028709586709737778,0.11288607865571976,0.01724061369895935
286226,-0.02048882283270359,0.06300157308578491,0.0808970108628273
286236,0.07251664251089096,0.06008913740515709,0.0964028462767601
286246,0.01843925565481186,-0.043482039123773575,0.12275980412960052
286256,0.027209443971514702,0.029922908172011375,0.0790536031126976
286266,0.0323665551841259,0.012091850861907005,0.07947523146867752
286276,-0.04214572161436081,0.031505826860666275,0.08680060505867004
286286,0.16166840493679047,0.12537911534309387,-0.09998627007007599
286296,-0.027525493875145912,0.1823815554380417,0.08961044251918793
286306,0.14051100611686707,0.10363192856311798,0.024171529337763786
286316,-0.021316440775990486,0.02676059491932392,0.07398594915866852
286326,0.012125734239816666,0.16259288787841797,0.028065402060747147
286336,0.1204061284661293,0.09872116893529892,0.011763563379645348
286346,-0.09299874305725098,0.07573860883712769,-0.0055577196180820465
286356,0.04224792867898941,0.05511222407221794,0.06128956377506256
286366,0.1040956899523735,0.03753044828772545,-0.01664942316710949
286376,0.004403475672006607,0.09584131836891174,0.05135098844766617
286386,-0.049811575561761856,0.10414136201143265,0.02319483831524849
286396,0.04598424956202507,0.03313107788562775,0.04119639843702316
286406,0.07696950435638428,0.10769186913967133,0.07783341407775879
286416,0.014798235148191452,0.07511227577924728,0.028697079047560692
286426,0.019218459725379944,0.10242419689893723,0.05554509535431862
286436,0.08069378137588501,0.02546328864991665,-0.07802572101354599
286446,-0.06150484085083008,0.02132592536509037,0.08395411819219589
286456,0.047571539878845215,0.06037437543272972,0.06062362715601921
286466,0.08967909961938858,0.21741248667240143,-0.05179271101951599
286476,0.06605090200901031,0.024879103526473045,0.09435072541236877
286486,0.014712234027683735,0.22905559837818146,0.051556918770074844
286496,0.0905284509062767,0.11360794305801392,0.05254711955785751
286506,0.06392694264650345,0.07907997816801071,0.05017558112740517
286516,0.13348864018917084,0.014891214668750763,0.018760893493890762
286526,0.05038914084434509,0.0047262366861104965,-0.06520452350378036
286536,-0.008488359861075878,0.14821474254131317,0.12576809525489807
286546,-0.0008785273530520499,0.06740936636924744,-0.0040061878971755505
286556,0.025417188182473183,0.07014936953783035,-0.008380327373743057
286566,-0.05246441811323166,0.06331872195005417,-0.003910202067345381
286576,-0.026356684044003487,0.09736881405115128,0.09436618536710739
286586,0.04631515592336655,0.08949392288923264,0.02654588408768177
286596,0.009652428328990936,0.0036346744745969772,-0.022249756380915642
286606,0.08197604864835739,0.012107741087675095,0.02118765190243721
286616,0.09429004043340683,0.15533888339996338,0.009308955632150173
286626,0.13040661811828613,0.021574070677161217,0.08256403356790543
286636,0.11284583061933517,0.008024750277400017,-0.003439304418861866
286646,-0.04618079587817192,-0.06983058899641037,0.06560900807380676
286656,-0.007997189648449421,0.08282005041837692,0.04413387179374695
286666,-0.038181982934474945,0.095496267080307,-0.03673268109560013
286676,0.04168987274169922,0.0012207099935039878,0.15644337236881256
286686,0.041047558188438416,0.007930304855108261,0.12869684398174286
286696,0.10202416777610779,0.018115868791937828,0.03768663853406906
286706,-0.012692675925791264,0.07968661934137344,-0.0009130992693826556
286716,0.052644263952970505,0.07712419331073761,0.03239988535642624
286726,0.003758909646421671,0.014387818053364754,-0.0178372785449028
286736,0.027088791131973267,0.11715738475322723,0.0402226448059082
286746,0.03854157775640488,-0.005158169195055962,0.045267704874277115
286756,0.041466303169727325,0.10314589738845825,-0.07226668298244476
286766,0.04445609822869301,0.12820912897586823,0.05715266615152359
286776,0.09461874514818192,0.06263768672943115,-0.06511207669973373
286786,-0.04073551297187805,0.12845836579799652,0.023490862920880318
286796,0.031092237681150436,0.14005079865455627,-0.00805241335183382
286806,-0.04851542040705681,0.06185423210263252,0.08475493639707565
286816,0.006681671366095543,0.019184919074177742,0.07617837190628052
286826,0.015612280927598476,0.03936828300356865,0.02135065756738186
286836,0.0557887926697731,0.15658578276634216,0.058045756071805954
