time,roll,pitch,yaw
200963,0.44942253828048706,-1.6168396472930908,6.970536708831787
200973,0.4854760468006134,-1.530031681060791,6.968328952789307
200983,0.8303044438362122,-1.5278496742248535,6.927546977996826
200993,0.45901092886924744,-1.5291213989257812,6.979034900665283
201003,1.0624291896820068,-1.404349684715271,6.895247936248779
201013,0.5152409076690674,-1.6264642477035522,6.956524848937988
201023,0.47981327772140503,-1.5412460565567017,6.984645366668701
201033,0.6456549167633057,-1.4038958549499512,6.975821018218994
201043,0.6341540217399597,-1.6798051595687866,6.95344877243042
201053,0.4956093430519104,-1.5162173509597778,7.003250598907471
201063,0.46074602007865906,-1.5186070203781128,6.999079704284668
201073,0.5004615783691406,-1.5216379165649414,7.0026326179504395
201083,0.8465784788131714,-1.5219697952270508,6.970221519470215
201093,0.47364601492881775,-1.4590131044387817,7.015830993652344
201103,1.0767713785171509,-1.3476605415344238,6.924066543579102
201113,0.7132630944252014,-1.5160725116729736,6.9799485206604
201123,0.36968886852264404,-1.5189945697784424,7.046187877655029
201133,0.42393991351127625,-1.5204395055770874,7.040726184844971
201143,0.4652748107910156,-1.52077317237854,7.0426740646362305
201153,0.6915682554244995,-1.4577693939208984,6.992635726928711
201163,0.6794072985649109,-1.6611007452011108,7.001647472381592
201173,0.733576774597168,-1.560774326324463,7.005463600158691
201183,0.5162422060966492,-1.5496059656143188,7.023672103881836
201193,0.9795259237289429,-1.4173110723495483,7.0001373291015625
201203,0.8885881900787354,-1.3793745040893555,7.036349296569824
201213,0.3181689381599426,-1.540183186531067,7.124136447906494
201223,0.6418607234954834,-1.5360870361328125,7.056169509887695
201233,0.38008740544319153,-1.6588221788406372,7.098842144012451
201243,0.7509931325912476,-1.4980194568634033,7.073439121246338
201253,0.40139949321746826,-1.5007511377334595,7.101572513580322
201263,0.4534628987312317,-1.505350112915039,7.106681823730469
201273,0.8111704587936401,-1.5088372230529785,7.0663371086120605
201283,0.5142682194709778,-1.5108259916305542,7.105537414550781
201293,0.5425728559494019,-1.7002257108688354,7.1097612380981445
201303,0.8168041110038757,-1.150147557258606,7.0799126625061035
201313,0.4563094973564148,-1.5539460182189941,7.141772747039795
201323,0.6285179853439331,-1.5406110286712646,7.107457160949707
201333,0.7021042704582214,-1.5096755027770996,7.109330654144287
201343,0.6702223420143127,-1.6300342082977295,7.097157001495361
