time,x_gyro,y_gyro,z_gyro
22720,-0.35667720437049866,-0.18573032319545746,0.23287080228328705
22730,-0.2834029495716095,-0.5745394229888916,0.07578331232070923
22740,0.3152790367603302,-0.4562395215034485,-0.4464185833930969
22750,0.3357088565826416,-0.24405375123023987,-0.5536824464797974
22760,0.001987336901947856,-0.3307796120643616,-0.35975542664527893
22770,0.017061205580830574,-0.2782288193702698,-0.18025222420692444
22780,0.2387716919183731,-0.10964629799127579,0.12576237320899963
22790,0.34602090716362,0.3620227575302124,0.34273168444633484
22800,0.08631939440965652,0.3607175350189209,0.43409550189971924
22810,-0.1531301587820053,0.2594209611415863,-0.21687021851539612
22820,0.1806357353925705,0.04218205437064171,-0.690903902053833
22860,-0.11988681554794312,0.6167989373207092,-0.12317372113466263
22870,0.4262043833732605,0.44378921389579773,-0.6037051677703857
22880,0.25281399488449097,-0.21619251370429993,-1.0011483430862427
22920,0.05730569735169411,0.32198745012283325,-0.13710053265094757
22950,-0.19076909124851227,0.4980154037475586,-0.018529465422034264
22970,-0.2615498900413513,0.3323056399822235,-0.09663915634155273
22980,-0.16067630052566528,0.19545352458953857,0.8875436186790466
22990,-0.14772304892539978,-0.0781126543879509,1.2693884372711182
23000,-0.6457921862602234,-0.4400857985019684,0.4611961841583252
23010,-0.2148938775062561,-0.6477620005607605,-0.4399607479572296
23020,0.5904788970947266,-0.3998810946941376,-1.4774130582809448
23030,0.4434612989425659,0.06821536272764206,-2.0112531185150146
23040,0.39409831166267395,0.6955336332321167,-1.7029051780700684
23050,0.7502973675727844,0.41903552412986755,-0.6671381592750549
23060,0.6966980695724487,-0.8246707320213318,0.16713137924671173
23070,0.1451883167028427,-0.8269436955451965,-0.02519712783396244
23080,-0.8289805054664612,1.115938425064087,-0.3234291672706604
23090,-0.8884878158569336,3.43898344039917,1.4249954223632812
23100,-0.435768723487854,4.398569583892822,4.31076192855835
23110,-0.43339693546295166,2.7865893840789795,3.4406039714813232
23120,-0.3877875506877899,-0.570959210395813,-0.6210367679595947
23130,0.9045773148536682,-3.874112367630005,-3.7970917224884033
23140,1.4980003833770752,-8.365900039672852,-6.431667327880859
23150,1.0964339971542358,-9.659159660339355,-6.135249614715576
23160,1.6136952638626099,-5.581265926361084,-2.603510618209839
23170,1.4475440979003906,2.1601157188415527,3.7119293212890625
23180,-1.123450756072998,9.220938682556152,9.072837829589844
23190,-3.405705690383911,11.402955055236816,10.308311462402344
23200,-3.339843273162842,8.321063995361328,8.021184921264648
23210,-1.1313087940216064,1.7731965780258179,4.717227458953857
23220,0.944126307964325,-4.008672714233398,1.0484459400177002
23230,2.3253400325775146,-6.274545192718506,-3.2178258895874023
23240,2.6392602920532227,-4.5893940925598145,-7.206429481506348
23250,2.8321120738983154,-1.5564212799072266,-8.99715518951416
23260,2.9380483627319336,1.3700636625289917,-7.862668037414551
23270,2.4527390003204346,2.753906011581421,-4.629185199737549
23280,1.4290344715118408,2.22621488571167,-1.8766398429870605
23290,0.3551922142505646,0.19128885865211487,0.37800782918930054
23300,-0.19874727725982666,-1.863356113433838,1.5037082433700562
23310,-0.43905237317085266,-2.663242816925049,1.9138861894607544
23320,-0.39188671112060547,-1.3930341005325317,2.327892303466797
23330,-0.43209418654441833,0.7455437779426575,2.1248481273651123
23340,-0.6560842990875244,2.387526035308838,2.1314704418182373
23350,-0.6124292612075806,2.947751760482788,2.0060579776763916
23360,-0.7196915149688721,1.7996042966842651,1.624967098236084
23370,-1.1482722759246826,-0.4440639913082123,1.1195756196975708
23380,-1.308567762374878,-2.7719433307647705,1.0422884225845337
23390,-1.0828927755355835,-3.6713550090789795,1.473110556602478
23400,-0.9833576679229736,-2.509272575378418,2.3084139823913574
23410,-1.176155924797058,-0.16678936779499054,3.1704182624816895
23420,-1.1757158041000366,2.204042673110962,3.398860454559326
23430,-1.0203741788864136,4.033999443054199,3.2062320709228516
23440,-1.001348614692688,4.0009074211120605,2.6853415966033936
23450,-0.7728501558303833,2.214081048965454,2.008601427078247
23460,-0.38991883397102356,-0.6176709532737732,0.6412093043327332
23470,0.17821761965751648,-3.1670167446136475,-1.5232610702514648
23480,0.21073055267333984,-4.675779342651367,-3.81988525390625
23490,0.4303874373435974,-4.568279266357422,-5.048584461212158
23500,0.8969697952270508,-3.2763051986694336,-4.823309898376465
23510,1.545371413230896,-1.1215620040893555,-3.2279703617095947
23520,1.7101316452026367,1.3971524238586426,-1.0958476066589355
23530,1.3432821035385132,3.372034788131714,0.5075099468231201
23540,0.4003385603427887,3.4963996410369873,1.2444905042648315
23550,-0.8381739854812622,2.1370537281036377,1.4538209438323975
23560,-1.0673444271087646,-0.2409992516040802,1.154242992401123
23570,-0.7123045921325684,-1.9760375022888184,0.5715072751045227
23580,-0.7217613458633423,-2.6697463989257812,-0.25952115654945374
23590,-0.37308835983276367,-2.144850969314575,-1.0795741081237793
23600,0.30248671770095825,-0.6822852492332458,-2.216600179672241
23610,0.611116886138916,0.17861415445804596,-2.6580545902252197
23620,0.7460199594497681,0.12760287523269653,-2.338092803955078
23630,1.032309651374817,-0.5655141472816467,-1.3279281854629517
23640,1.3530032634735107,-1.314582347869873,0.40324315428733826
23650,0.5272895097732544,-0.9982936978340149,2.1456053256988525
23660,-1.1431725025177002,-0.4645279049873352,3.1315879821777344
23670,-2.052025079727173,0.4318069517612457,3.1881659030914307
23680,-0.882607102394104,1.1432515382766724,2.6559886932373047
23690,0.10916585475206375,1.7883740663528442,1.4130405187606812
23700,0.5816944241523743,2.086956024169922,0.18594813346862793
23710,0.8367288708686829,1.9359790086746216,-0.7861780524253845
23720,1.6632931232452393,0.8064872026443481,-2.2014288902282715
23730,1.9954556226730347,-0.06667525321245193,-3.456786632537842
23740,1.3365122079849243,-0.7421517968177795,-3.24625825881958
23750,0.824927568435669,-1.1999355554580688,-1.9510743618011475
23760,0.6729699373245239,-1.6102889776229858,-0.5780698657035828
23770,0.5633521676063538,-1.2468761205673218,0.08965928852558136
23780,1.309889793395996,-0.43783658742904663,-0.03131518512964249
23790,1.6851400136947632,0.508022129535675,-0.34881630539894104
23800,1.3881127834320068,1.3026434183120728,-0.5550488233566284
23810,1.089090347290039,1.4615819454193115,-0.6691029071807861
23820,0.9803740978240967,1.2935237884521484,-0.8793718218803406
23830,1.05050528049469,0.7001736164093018,-0.8253297805786133
23840,0.8613908886909485,0.0288747176527977,-0.310222864151001
23850,0.23152874410152435,-0.06704037636518478,0.5172936320304871
23860,0.23107804358005524,0.016797807067632675,1.1325130462646484
23870,0.5203031301498413,0.8268155455589294,1.3164458274841309
23880,0.35560309886932373,1.4449265003204346,1.425181269645691
23890,0.044384848326444626,1.733424186706543,1.2340946197509766
23900,0.2132553905248642,1.419398307800293,0.4708561599254608
23910,0.39342665672302246,0.23650339245796204,-0.6125823259353638
23920,0.42318710684776306,-1.1785818338394165,-1.31522536277771
23930,0.637539803981781,-1.8326715230941772,-1.64707350730896
23940,0.6225877404212952,-1.496470332145691,-1.9255897998809814
23950,0.8926973342895508,-0.5107272863388062,-1.603379487991333
23960,0.9302537441253662,0.3776579797267914,-0.9235071539878845
23970,1.0144845247268677,0.9286680221557617,-0.20910099148750305
23980,0.9383638501167297,1.0204492807388306,0.46564823389053345
23990,0.9038202166557312,0.626049816608429,1.140365481376648
24000,0.9725059270858765,0.22571532428264618,1.4618269205093384
24010,0.8274478316307068,-0.056808050721883774,1.3638237714767456
24020,0.2818615436553955,-0.32858148217201233,0.813122034072876
24030,-0.2643021047115326,-0.23448431491851807,0.03083038330078125
24040,-0.16791552305221558,0.11027558892965317,-0.5948205590248108
24050,0.03293946385383606,0.11380364745855331,-0.5872466564178467
24060,0.7017900943756104,-0.1263524889945984,-0.411220520734787
24070,1.4385135173797607,-0.2690349519252777,0.04080936685204506
24080,1.6662203073501587,0.1364796906709671,0.5676156282424927
24090,1.2756555080413818,0.6772894263267517,1.0348405838012695
24100,0.7474517226219177,0.7708396911621094,1.0039671659469604
24130,1.420240044593811,-0.26910173892974854,-0.2685979902744293
24140,2.5460879802703857,-0.5543778538703918,-0.7140703201293945
24150,3.390437602996826,-0.7888959050178528,-0.5225695371627808
24170,2.894035816192627,0.4918622672557831,-0.05950581654906273
24200,1.2719188928604126,0.8838397860527039,0.47036004066467285
24210,1.6919296979904175,0.5622882843017578,0.853080689907074
24230,2.078711748123169,0.22218146920204163,0.8631859421730042
24240,2.088665008544922,-0.19951695203781128,0.4634227156639099
24290,5.7130842208862305,0.4620654881000519,-1.3721331357955933
24350,0.5552064776420593,1.307059645652771,0.3682894706726074
24360,0.45988067984580994,0.5355616807937622,0.004018411505967379
24380,1.6470870971679688,-0.05760841816663742,-1.2150219678878784
24420,1.0576739311218262,0.9004000425338745,-0.44702935218811035
24480,1.6237653493881226,0.5211600661277771,-0.4803121089935303
24500,1.1049219369888306,0.503920316696167,-0.7080578207969666
24520,0.9383814334869385,0.586624264717102,0.12288035452365875
24530,0.9080419540405273,0.7865773439407349,0.6199694871902466
24540,0.4494971036911011,1.0150614976882935,1.1217774152755737
24550,0.17314255237579346,0.9250962734222412,0.7058348059654236
24580,2.9314799308776855,-0.15955635905265808,-1.1478626728057861
