time,x_pos,y_pos,z_pos
142559,0.28836789727211,0.012210607528686523,0.031089210882782936
142569,0.28840211033821106,0.01219170168042183,0.032692257314920425
142579,0.28838661313056946,0.012214384973049164,0.03277247026562691
142589,0.2883951663970947,0.01223810762166977,0.03285053372383118
142599,0.2883974611759186,0.012227061204612255,0.032284483313560486
142609,0.2884029150009155,0.012250341475009918,0.03232084959745407
142619,0.2883927524089813,0.012267307378351688,0.032357458025217056
142629,0.2884105443954468,0.012259488925337791,0.03239357843995094
142639,0.2884010374546051,0.012287878431379795,0.03161287307739258
142649,0.2883788049221039,0.012304211966693401,0.03160328045487404
142659,0.2883864939212799,0.012285917066037655,0.03159480541944504
142669,0.2883969843387604,0.012305592186748981,0.03205357864499092
142679,0.2883709967136383,0.012323402799665928,0.032070375978946686
142689,0.28837084770202637,0.012342486530542374,0.03208570554852486
142699,0.28838202357292175,0.012354074977338314,0.030389171093702316
142709,0.2883546054363251,0.012370515614748001,0.03030499815940857
142719,0.28835439682006836,0.012381535954773426,0.030221614986658096
142729,0.2883757948875427,0.012377225793898106,0.030138526111841202
142739,0.28811216354370117,0.012386254034936428,0.030350008979439735
142749,0.2883593738079071,0.01240804884582758,0.03037056140601635
142759,0.28836581110954285,0.01239017117768526,0.030309267342090607
142769,0.2883411645889282,0.012415841221809387,0.029141437262296677
142779,0.28832709789276123,0.012429325841367245,0.029013741761446
142789,0.28834080696105957,0.012418663129210472,0.028884675353765488
142809,0.28830835223197937,0.012470755726099014,0.028358161449432373
142829,0.2883279323577881,0.012484004721045494,0.028047651052474976
142849,0.2883048951625824,0.012511423788964748,0.027750268578529358
142879,0.28830552101135254,0.012525307945907116,0.02778702974319458
142899,0.28830817341804504,0.012540080584585667,0.028629526495933533
142919,0.2883157730102539,0.012541134841740131,0.02849764935672283
142929,0.2880660891532898,0.012557240203022957,0.02928662672638893
142949,0.28832748532295227,0.012572470121085644,0.02933608926832676
142969,0.2883029282093048,0.0126198073849082,0.029533252120018005
142989,0.28832975029945374,0.012619666755199432,0.02951056696474552
143009,0.28831708431243896,0.012658280320465565,0.030001481994986534
143029,0.28833040595054626,0.012669207528233528,0.030681319534778595
143049,0.28835269808769226,0.0126918600872159,0.030771855264902115
143069,0.288335382938385,0.012711395509541035,0.030923737213015556
143089,0.2883395850658417,0.012730640359222889,0.03101547248661518
143109,0.28836387395858765,0.012726428918540478,0.031798649579286575
143119,0.28836649656295776,0.01275064516812563,0.03187602013349533
143129,0.28834423422813416,0.012758876197040081,0.03129495307803154
143139,0.28835153579711914,0.012746288441121578,0.03132876753807068
143159,0.28832483291625977,0.012788262218236923,0.03093912824988365
143189,0.2883375585079193,0.012818668968975544,0.030932176858186722
143209,0.2883763611316681,0.012822631746530533,0.031646810472011566
143229,0.2883695065975189,0.01284861657768488,0.03181542083621025
143249,0.2883744239807129,0.012865491211414337,0.0318857803940773
143259,0.2883710265159607,0.012887515127658844,0.03161270171403885
143289,0.28836002945899963,0.012926009483635426,0.03165102005004883
143299,0.28837305307388306,0.012917800806462765,0.0314365029335022
143319,0.2883560061454773,0.012962274253368378,0.03141992166638374
